,collection,issn_scielo,journal,title,doc_type,pid,doi,doi_prefix,version,pub_year,has_doi,no_doi,doi_found,doi_not_found,request
1185,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Opinião de estudantes dos cursos de Direito e Medicina da Universidade Federal do Rio Grande do Norte sobre o aborto no Brasil,research-article,S0100-72032012000100004,10.1590/S0100-72032012000100004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000100004
1186,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Efeito da ipriflavona sobre ratas Wistar e suas ninhadas,research-article,S0100-72032012000100005,10.1590/S0100-72032012000100005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000100005
1187,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Sífilis e gravidez...e a história continua!,editorial,S0100-72032012000200001,10.1590/S0100-72032012000200001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000200001
1188,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Sífilis na gravidez e óbito fetal: de volta para o futuro,editorial,S0100-72032012000200002,10.1590/S0100-72032012000200002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000200002
1189,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Gestações complicadas por sífilis materna e óbito fetal,research-article,S0100-72032012000200003,10.1590/S0100-72032012000200003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000200003
1190,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Soroepidemiologia da toxoplasmose em gestantes a partir da implantação do Programa de Vigilância da Toxoplasmose Adquirida e Congênita em municípios da região oeste do Paraná,research-article,S0100-72032012000200004,10.1590/S0100-72032012000200004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000200004
1191,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,O uso de sensibilizadores de insulina no tratamento de infertilidade em pacientes com síndrome dos ovários policísticos (SOP),research-article,S0100-72032012000300001,10.1590/S0100-72032012000300001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000300001
1192,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Perfil de risco gestacional e metabólico no serviço de pré-natal de maternidade pública do Nordeste do Brasil,research-article,S0100-72032012000300002,10.1590/S0100-72032012000300002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000300002
1193,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,"Influência do estado nutricional materno, ganho de peso e consumo energético sobre o crescimento fetal, em gestações de alto risco",research-article,S0100-72032012000300003,10.1590/S0100-72032012000300003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000300003
1194,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,"Complicações maternas associadas à via de parto em gestantes cardiopatas em um hospital terciário de Fortaleza, CE",research-article,S0100-72032012000300004,10.1590/S0100-72032012000300004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000300004
1195,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Colpotomia no tratamento da gestação ectópica,research-article,S0100-72032012000300005,10.1590/S0100-72032012000300005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000300005
1196,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Desafios do tratamento de pacientes com doença trofoblástica gestacional,editorial,S0100-72032012000400001,10.1590/S0100-72032012000400001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000400001
1197,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Aderência autorreferida a medicamentos prescritos durante a gestação,research-article,S0100-72032012000400002,10.1590/S0100-72032012000400002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000400002
1198,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Influência das intercorrências maternas e fetais nos diferentes graus de corioamnionite,research-article,S0100-72032012000400003,10.1590/S0100-72032012000400003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000400003
1199,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Comprimento cervical como preditor do período de latência e de infecção na rotura prematura pré-termo de membranas,research-article,S0100-72032012000400004,10.1590/S0100-72032012000400004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000400004
1200,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,"Baixa dose de misoprostol sublingual (12,5 µg) para indução do parto",research-article,S0100-72032012000400005,10.1590/S0100-72032012000400005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000400005
1201,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Limitações para o sucesso do rastreamento do câncer de colo no Brasil,editorial,S0100-72032012000600001,10.1590/S0100-72032012000600001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600001
1202,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,"Mulheres com atipias, lesões precursoras e invasivas do colo do útero: condutas segundo as recomendações do Ministério da Saúde",research-article,S0100-72032012000600002,10.1590/S0100-72032012000600002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600002
1203,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Frequência de mola hidatiforme em tecidos obtidos por curetagem uterina,research-article,S0100-72032012000600003,10.1590/S0100-72032012000600003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600003
1204,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,"Discrepâncias entre o informe verbal e os registros no cartão da gestante, um instrumento negligenciado",research-article,S0100-72032012000600004,10.1590/S0100-72032012000600004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600004
1205,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Circunferência abdominal avaliada antes da 12ª semana de gestação: correlação com níveis séricos de leptina,research-article,S0100-72032012000600005,10.1590/S0100-72032012000600005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600005
1206,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Tratamento cirúrgico e conservador da agenesia vaginal: análise de uma série de casos,research-article,S0100-72032012000600006,10.1590/S0100-72032012000600006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600006
1207,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Endometriose profunda infiltrativa: distribuição anatômica e tratamento cirúrgico,research-article,S0100-72032012000600007,10.1590/S0100-72032012000600007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600007
1208,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Extrauterine leiomyomata presenting with sepsis requiring hemicolectomy,research-article,S0100-72032012000600008,10.1590/S0100-72032012000600008,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600008
1209,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Fatores motivacionais da mulher portadora de leiomioma uterino para a realização da histerectomia,abstract,S0100-72032012000600009,10.1590/S0100-72032012000600009,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600009
1210,scl,0100-7203,Revista Brasileira de Ginecologia e Obstetrícia,Revisão rápida de 100% dos testes de papanicolaou negativos como método de controle interno da qualidade: método convencional,abstract,S0100-72032012000600010,10.1590/S0100-72032012000600010,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-72032012000600010
1211,scl,0100-8404,Brazilian Journal of Botany,Editorial,editorial,S0100-84042012000100001,10.1590/S0100-84042012000100001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100001
1212,scl,0100-8404,Brazilian Journal of Botany,Allelopathic interference of Sapindus saponaria root and mature leaf aqueous extracts on diaspore germination and seedling growth of Lactuca sativa and Allium cepa,research-article,S0100-84042012000100002,10.1590/S0100-84042012000100002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100002
1213,scl,0100-8404,Brazilian Journal of Botany,"Germination and morphological characterization of the fruits, seeds, and seedlings of Pilosocereus gounellei",research-article,S0100-84042012000100003,10.1590/S0100-84042012000100003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100003
1214,scl,0100-8404,Brazilian Journal of Botany,"Pigmented Euglenophytes in a natural and shallow lake in the semiarid region of Paraíba State, Brazil",research-article,S0100-84042012000100004,10.1590/S0100-84042012000100004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100004
1215,scl,0100-8404,Brazilian Journal of Botany,Cyanobacteria from coastal lagoons of Southern Brazil: coccoid organisms,research-article,S0100-84042012000100005,10.1590/S0100-84042012000100005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100005
1216,scl,0100-8404,Brazilian Journal of Botany,Mixed reproduction systems in Opuntia monacantha (Cactaceae) in Southern Brazil,research-article,S0100-84042012000100006,10.1590/S0100-84042012000100006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100006
1217,scl,0100-8404,Brazilian Journal of Botany,Leaf and calycine colleters in Odontadenia lutea (Apocynaceae - Apocynoideae - Odontadenieae): their structure and histochemistry,research-article,S0100-84042012000100007,10.1590/S0100-84042012000100007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100007
1218,scl,0100-8404,Brazilian Journal of Botany,"Anatomical analysis of peach palm (Bactris gasipaes) leaves cultivated in vitro, ex vitro and in vivo",research-article,S0100-84042012000100008,10.1590/S0100-84042012000100008,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100008
1219,scl,0100-8404,Brazilian Journal of Botany,Pollen analysis of honey and beebread derived from Brazilian mangroves,research-article,S0100-84042012000100009,10.1590/S0100-84042012000100009,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100009
1220,scl,0100-8404,Brazilian Journal of Botany,"The genera Eriochrysis P. Beauv., Imperata Cirillo and Saccharum L. (Poaceae - Andropogoneae - Saccharinae) in the state of Rio Grande do Sul, Brazil",research-article,S0100-84042012000100010,10.1590/S0100-84042012000100010,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100010
1221,scl,0100-8404,Brazilian Journal of Botany,"The Genus Herposiphonia (Ceramiales, Rhodophyta) in the Coral Reefs Environmental Protection Area, Northeastern Brazil, with new records for Brazil and the Atlantic Ocean",research-article,S0100-84042012000100011,10.1590/S0100-84042012000100011,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100011
1222,scl,0100-8404,Brazilian Journal of Botany,"Three new species of Sloanea L. (Elaeocarpaceae) from the Central Amazon, Brazil",research-article,S0100-84042012000100012,10.1590/S0100-84042012000100012,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100012
1223,scl,0100-8404,Brazilian Journal of Botany,Occurrence of the genus Pterobryopsis M.Fleisch. (Pterobryaceae) in Brazil,rapid-communication,S0100-84042012000100013,10.1590/S0100-84042012000100013,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000100013
1224,scl,0100-8404,Brazilian Journal of Botany,Editorial,editorial,S0100-84042012000200001,10.1590/S0100-84042012000200001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200001
1225,scl,0100-8404,Brazilian Journal of Botany,"Germination, initial growth, and biomass allocation in three native Cerrado species",research-article,S0100-84042012000200002,10.1590/S0100-84042012000200002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200002
1226,scl,0100-8404,Brazilian Journal of Botany,"Allozyme variation in a natural population of Stryphnodendron adstringens in the Rio Preto State Park, southeastern Brazil",research-article,S0100-84042012000200003,10.1590/S0100-84042012000200003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200003
1227,scl,0100-8404,Brazilian Journal of Botany,Floristic composition and phytogeography of the tree component of Araucaria Forest fragments in southern Brazil,research-article,S0100-84042012000200004,10.1590/S0100-84042012000200004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200004
1228,scl,0100-8404,Brazilian Journal of Botany,"Impacts of the Belo Monte hydroelectric dam construction on pioneer vegetation formations along the Xingu River, Pará State, Brazil",research-article,S0100-84042012000200005,10.1590/S0100-84042012000200005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200005
1229,scl,0100-8404,Brazilian Journal of Botany,"Corticolous cyanobacteria from tropical forest remnants in northwestern São Paulo State, Brazil",research-article,S0100-84042012000200006,10.1590/S0100-84042012000200006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200006
1230,scl,0100-8404,Brazilian Journal of Botany,"Planktonic diatoms in lotic and lentic environments in the Lago dos Tigres hydrologic system (Britânia, Goiás, Brazil): Coscinodiscophyceae and Fragilariophyceae",research-article,S0100-84042012000200007,10.1590/S0100-84042012000200007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200007
1231,scl,0100-8404,Brazilian Journal of Botany,"Lecythidaceae Poit. in the Tupé Sustainable Development Reserve, Manaus, Brazil",research-article,S0100-84042012000200008,10.1590/S0100-84042012000200008,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200008
1232,scl,0100-8404,Brazilian Journal of Botany,"The genera Chara and Nitella (Chlorophyta, Characeae) in the subtropical Itaipu Reservoir, Brazil",research-article,S0100-84042012000200009,10.1590/S0100-84042012000200009,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200009
1233,scl,0100-8404,Brazilian Journal of Botany,"Brazil on the spot: Rio+20, sustainability and a role for science",research-article,S0100-84042012000200010,10.1590/S0100-84042012000200010,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000200010
1234,scl,0100-8404,Brazilian Journal of Botany,"The tree-shrub vegetation in rocky outcrop cerrado areas in Goiás State, Brazil",research-article,S0100-84042012000300007,10.1590/S0100-84042012000300007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0100-84042012000300007
1235,scl,0102-6909,Revista Brasileira de Ciências Sociais,Governança local para manejo florestal na Amazônia,research-article,S0102-69092012000100005,10.1590/S0102-69092012000100005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0102-69092012000100005
1236,scl,0102-7972,Psicologia: Reflexão e Crítica,A medida positiva dos afetos: bem-estar subjetivo em pessoas casadas,research-article,S0102-79722012000100003,10.1590/S0102-79722012000100003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S0102-79722012000100003
1237,scl,1413-8050,Economia Aplicada,Demanda por nutrientes nas principais regiões metropolitanas do Brasil no período de 1995-2003,research-article,S1413-80502012000100001,10.1590/S1413-80502012000100001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000100001
1238,scl,1413-8050,Economia Aplicada,The Phillips curve and information rigidity in Brazil,research-article,S1413-80502012000100002,10.1590/S1413-80502012000100002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000100002
1239,scl,1413-8050,Economia Aplicada,Diferença salarial e aposentadoria dos professores do ensino fundamental,research-article,S1413-80502012000100004,10.1590/S1413-80502012000100004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000100004
1240,scl,1413-8050,Economia Aplicada,Evolução da desigualdade na distribuição dos salários no Brasil,research-article,S1413-80502012000100005,10.1590/S1413-80502012000100005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000100005
1241,scl,1413-8050,Economia Aplicada,Retornos da educação no Brasil em âmbito regional considerando um ambiente de menor desigualdade,research-article,S1413-80502012000100006,10.1590/S1413-80502012000100006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000100006
1242,scl,1413-8050,Economia Aplicada,"Estimativas da função exportações brasileiras agregadas com dados das Contas Nacionais Trimestrais, 1995-2009",research-article,S1413-80502012000100007,10.1590/S1413-80502012000100007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000100007
1243,scl,1413-8050,Economia Aplicada,Identificação e análise espacial das aglomerações produtivas do setor de confecções na região Sul,research-article,S1413-80502012000200005,10.1590/S1413-80502012000200005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1413-80502012000200005
1244,scl,1678-3166,Scientiae Studia,La noción de potencialidad ontológica en la interpretación modal de la mecánica cuántica,research-article,S1678-31662012000100006,10.1590/S1678-31662012000100006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-31662012000100006
1245,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,A transformation of variables technique applicable to the boundary element method to simulate a special class of diffusive-advective potential problems,research-article,S1678-58782012000100002,10.1590/S1678-58782012000100002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100002
1246,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Laser beam welding tempered 300M ultrahigh mechanical strength steel,research-article,S1678-58782012000100003,10.1590/S1678-58782012000100003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100003
1247,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Modeling and optimization of cylindrical grinding of Al/SiC composites using genetic algorithms,research-article,S1678-58782012000100005,10.1590/S1678-58782012000100005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100005
1248,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Modelling and optimization of the surface roughness in the dry turning of the cold rolled alloyed steel using regression analysis,research-article,S1678-58782012000100006,10.1590/S1678-58782012000100006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100006
1249,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Modelling and analysis of cutting force and surface roughness in milling operation using TSK-type fuzzy rules,research-article,S1678-58782012000100007,10.1590/S1678-58782012000100007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100007
1250,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Application of design of experiments to plasma Arc Welding Process: a review,research-article,S1678-58782012000100010,10.1590/S1678-58782012000100010,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100010
1251,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Implementation of acoustic materials to the VLS-1 Fairing - a sensitivity analysis using SEA,research-article,S1678-58782012000100011,10.1590/S1678-58782012000100011,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100011
1252,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Dimensional analysis and empirical correlations for heat transfer and pressure drop in condensation and evaporation processes of flow inside micropipes: case study with carbon dioxide (CO2),research-article,S1678-58782012000100012,10.1590/S1678-58782012000100012,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000100012
1253,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Flexural-torsional vibration analysis of axially loaded thin-walled beam,research-article,S1678-58782012000300006,10.1590/S1678-58782012000300006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000300006
1254,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Special Issue 2: Uncertainties 2012,research-article,S1678-58782012000600001,10.1590/S1678-58782012000600001,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600001
1255,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Aeroelastic stability analysis using linear matrix inequalities,research-article,S1678-58782012000600002,10.1590/S1678-58782012000600002,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600002
1256,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Effect of parametric uncertainties on the performance of a piezoelectric energy harvesting device,research-article,S1678-58782012000600003,10.1590/S1678-58782012000600003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600003
1257,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Modeling random corrosion processes via polynomial chaos expansion,research-article,S1678-58782012000600004,10.1590/S1678-58782012000600004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600004
1258,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Influence of a diagonal pre-drilled hole on hole quality during the reaming process using multiblade tools,research-article,S1678-58782012000600005,10.1590/S1678-58782012000600005,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600005
1259,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Stochastic modeling of flexible rotors,research-article,S1678-58782012000600006,10.1590/S1678-58782012000600006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600006
1260,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,The fundamental elements in certain inverse acoustic problems: their roles and interactions,research-article,S1678-58782012000600007,10.1590/S1678-58782012000600007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600007
1261,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Control of uncertainties within an interdisciplinary design approach of a robust high heel,research-article,S1678-58782012000600008,10.1590/S1678-58782012000600008,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600008
1262,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Loudness scattering due to vibro-acoustic model variability,research-article,S1678-58782012000600009,10.1590/S1678-58782012000600009,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600009
1263,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Dynamics of rotating non-linear thin-walled composite beams: analysis of modeling uncertainties,research-article,S1678-58782012000600010,10.1590/S1678-58782012000600010,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600010
1264,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Influence of physical and geometrical system parameters uncertainties on the nonlinear oscillations of cylindrical shells,research-article,S1678-58782012000600011,10.1590/S1678-58782012000600011,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600011
1265,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Construction of Lyapunov functions for the estimation of basins of attraction,research-article,S1678-58782012000600012,10.1590/S1678-58782012000600012,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600012
1266,scl,1678-5878,Journal of the Brazilian Society of Mechanical Sciences and Engineering,Generation of stationary Gaussian processes and extreme value distributions for high-cycle fatigue models - application to tidal stream Turbines,research-article,S1678-58782012000600013,10.1590/S1678-58782012000600013,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-58782012000600013
1267,scl,1678-9199,Journal of Venomous Animals and Toxins including Tropical Diseases,A novel lipocalin homologue from the venom gland of Deinagkistrodon acutus similar to mammalian lipocalins,research-article,S1678-91992012000100003,10.1590/S1678-91992012000100003,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-91992012000100003
1268,scl,1678-9199,Journal of Venomous Animals and Toxins including Tropical Diseases,"Tumor cytotoxicity of leucurolysin-B, a P-III snake venom metalloproteinase from Bothrops leucurus",research-article,S1678-91992012000100004,10.1590/S1678-91992012000100004,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-91992012000100004
1269,scl,1678-9199,Journal of Venomous Animals and Toxins including Tropical Diseases,Preparation and in vitro characterization of chitosan nanoparticles containing Mesobuthus eupeus scorpion venom as an antigen delivery system,research-article,S1678-91992012000100006,10.1590/S1678-91992012000100006,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-91992012000100006
1270,scl,1678-9199,Journal of Venomous Animals and Toxins including Tropical Diseases,"Assessment of biomedical and pharmacological activities of sea anemones Stichodactyla mertensii and Stichodactyla gigantea from Gulf of Mannar Biosphere Reserve, southeast coast of India",research-article,S1678-91992012000100007,10.1590/S1678-91992012000100007,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-91992012000100007
1271,scl,1678-9199,Journal of Venomous Animals and Toxins including Tropical Diseases,Pharmacological and partial biochemical characterization of Bmaj-9 isolated from Bothrops marajoensis snake venom,research-article,S1678-91992012000100008,10.1590/S1678-91992012000100008,10.159,html,2012,1,0,0,1,404 Client Error: Not Found for url: https://www.doi.org/doi/10.1590/S1678-91992012000100008
