collection;issn_scielo;journal;title;doc_type;pid;doi;doi_prefix;version;pub_year;has_doi;no_doi;doi_found;doi_not_found
scl;1980-5098;Ciência Florestal;Influência das florestas urbanas na variação termo-higrométrica da área intraurbana de Curitiba - PR;research-article;S1980-50982014000400807;10.1590/1980-509820142404002;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Fitossociologia de fragmentos de floresta estacional decidual no Estado de Santa Catarina - Brasil;research-article;S1980-50982014000400821;10.1590/1980-509820142404003;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Variação biométrica de diásporos de buriti (Mauritia flexuosa L.f. - Arecaceae) em veredas em diferentes estágios de conservação;research-article;S1980-50982014000400833;10.1590/1980-509820142404004;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Crescimento de espécies nativas de Cerrado e de Vetiveria zizanioides em processos de revegetação de voçorocas;research-article;S1980-50982014000400843;10.1590/1980-509820142404005;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Conservação da viabilidade e vigor de sementes de Araucaria angustifolia (Bertol.) Kuntze durante o armazenamento;research-article;S1980-50982014000400857;10.1590/1980-509820142404006;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Preferência de corte de Acromyrmex crassispinus (Forel, 1909) e Acromyrmex ambiguus (Emery, 1887) (Hymenoptera: Formicidae) por diferentes espécies de eucaliptos em laboratório;research-article;S1980-50982014000400869;10.1590/1980-509820142404007;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Aspectos da biologia reprodutiva de Drimys brasiliensis Miers (Winteraceae) em Floresta Ombrófila Mista, Sul do Brasil;research-article;S1980-50982014000400877;10.1590/1980-509820142404008;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Efeito da silvicultura pós-colheita na população de Lecythis lurida (Miers) Mori em uma floresta de terra firme na Amazônia brasileira;research-article;S1980-50982014000400889;10.1590/1980-509820142404009;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Avaliação de um método de análise silvigênica em um cerradão;research-article;S1980-50982014000400899;10.1590/1980-509820142404010;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Chuva de sementes como indicadora do estádio de conservação de fragmentos florestais em Sorocaba - SP;research-article;S1980-50982014000400911;10.1590/1980-509820142404011;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Estimates of the leaf area index (LAI) using LAI-2000 and hemispherical photos in Eucalyptus plantations;research-article;S1980-50982014000400925;10.1590/1980-509820142404012;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Estoques de carbono e nitrogênio em argissolo submetido ao monocultivo de Eucalyptus urograndis e em rotação com Acacia mangium;research-article;S1980-50982014000400935;10.1590/1980-509820142404013;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Parâmetros dendrométricos e resistência mecânica das árvores de clones de Eucalyptus em áreas sujeitas à ação dos ventos;research-article;S1980-50982014000400947;10.1590/1980-509820142404014;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Estimação volumétrica de resíduos lenhosos de madeira em uma floresta tropical através da Krigagem Ordinária, Paragominas, Estado do Pará;research-article;S1980-50982014000400959;10.1590/1980-509820142404015;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Influência do ângulo entre o esforço aplicado e a direção das fibras da madeira sobre a resistência ao cisalhamento;research-article;S1980-50982014000400969;10.1590/1980-509820142404016;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Nível de proteção térmica da casca de quatro espécies lenhosas e a relação da arquitetura da casca com a transferência de calor;research-article;S1980-50982014000400979;10.1590/1980-509820142404017;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Avaliação da resistência ao cisalhamento e à delaminação em madeira laminada colada;research-article;S1980-50982014000400989;10.1590/1980-509820142404018;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Efeito da temperatura e luz na germinação de sementes de Dalbergia cearensis Ducke;brief-report;S1980-50982014000400997;10.1590/1980-509820142404019;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Estrutura e distribuição espacial de andirobeiras (Carapa spp.) em floresta de várzea do estuário amazônico;brief-report;S1980-50982014000401009;10.1590/1980-509820142404020;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Esterco bovino e potássio na composição mineral de plantas de noni;brief-report;S1980-50982014000401021;10.1590/1980-509820142404021;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Efeito do fogo sobre a riqueza de formigas (Hymenoptera: Formicidae) associadas à Pinus elliottii Engelm. no sul do Brasil;research-article;S1980-50982014000401031;10.1590/1980-509820142404022;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Quintais agroflorestais: estrutura, composição florística e aspectos socioambientais em área de assentamento rural na Amazônia brasileira;research-article;S1980-50982014000401041;10.1590/1980-509820142404023;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Estrutura da distribuição diamétrica em plantio experimental de candeia (Eremanthus erythropappus (DC.) MacLeish);research-article;S1980-50982014000401055;10.1590/1980-509820142404024;10.1590;xml;2014;1;0;0;1
scl;1980-5098;Ciência Florestal;Comparação estrutural entre floresta manejada e não manejada na comunidade Santo Antônio, Estado do Pará;research-article;S1980-50982014000401067;10.1590/1980-509820142404025;10.1590;xml;2014;1;0;0;1
scl;1981-5794;Alfa: Revista de Linguística (São José do Rio Preto);APRESENTAÇÃO;research-article;S1981-57942014000200252;10.1590/1981-5794-1405-0251;10.1590;xml;2014;1;0;0;1
scl;1981-8122;Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas;A vida póstuma de Aby Warburg: por que seu pensamento seduz os pesquisadores contemporâneos da imagem?;research-article;S1981-81222014000200004;10.1590/1981-81222014000200004;10.1590;html;2014;1;0;0;1
scl;2179-8397;Revista Brasileira de Cardiologia Invasiva;Aplicações do Balão Farmacológico na Doença Arterial                Coronária;review-article;S2179-83972014000300293;10.1590/0104-1843000000047;10.1590;xml;2014;1;0;0;1
scl;2179-8397;Revista Brasileira de Cardiologia Invasiva;Resultados Clínicos Tardios do Stent Farmacológico Liberador de Sirolimus Firebird® no Tratamento de Pacientes com Doença Arterial Coronária na Prática Diária – Seguimento de 24 Meses do Registro CLARIFIRE;research-article;S2179-83972014000400324;10.1590/0104-1843000000054;10.1590;xml;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Notas Editoriais;editorial;S2179-84512014000300001;10.1590/S2179-84512014000300001;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);On the criteria for receiving a research productivity fellowship from the Brazilian National Council for Scientific and Technological Development in Mathematics;editorial;S2179-84512014000300002;10.1590/S2179-84512014000300002;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Simulações numéricas de um modelo de transmissão de dengue em microrregiões do sudoeste da Bahia (Brasil);editorial;S2179-84512014000300003;10.1590/S2179-84512014000300003;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Numerical calculations of Hölder exponents for the Weierstrass functions with (min, +)-wavelets;editorial;S2179-84512014000300004;10.1590/S2179-84512014000300004;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Solução iterativa dos sistemas lineares do método de pontos interiores;editorial;S2179-84512014000300005;10.1590/S2179-84512014000300005;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Log-conformation representation of hiperbolic conservation laws with source term;editorial;S2179-84512014000300006;10.1590/S2179-84512014000300006;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Equivalent absorbing boundary conditions for heterogeneous acoustic media;editorial;S2179-84512014000300007;10.1590/S2179-84512014000300007;10.1590;html;2014;1;0;0;1
scl;2179-8451;TEMA (São Carlos);Variantes do método dos gradientes conjugados aplicados a sistemas lineares originados dos métodos de pontos interiores;editorial;S2179-84512014000300008;10.1590/S2179-84512014000300008;10.1590;html;2014;1;0;0;1
scl;0100-1574;Cadernos de Pesquisa;Educação intercultural como prática de liberdade;book-review;S0100-15742015000200426;10.1590/198053143151;10.1590;xml;2015;1;0;0;1
scl;0100-5502;Revista Brasileira de Educação Médica;ERRATA EM: Revista Brasileira de Educação Médica, volume 38, número 4, Outubro – Dezembro 2014;correction;S0100-55022015000100171;10.15910/1981-52712015v39n1e00232013er;10.15910;xml;2015;1;0;0;1
scl;0100-7203;Revista Brasileira de Ginecologia e Obstetrícia;Increased oxidative stress markers may be a promising indicator of risk for primary ovarian insufficiency: a cross-sectional case control study;research-article;S0100-72032015000900411;10.1590/SO100-720320150005397;10.1590;xml;2015;1;0;0;1
scl;0100-7203;Revista Brasileira de Ginecologia e Obstetrícia;Reproductive outcome in pregnant women with recurrent pregnancy loss;research-article;S0100-72032015001200578;10.1590/SO100-720320150005445;10.1590;xml;2015;1;0;0;1
scl;0102-3098;Revista Brasileira de Estudos de População;Conhecimento da comunidade local para a elaboração e implementação de programas intergeracionais;undefined;S0102-30982015000100189;10.1590/S0102-30982015000000010;10.1590;xml;2015;1;0;0;1
scl;0102-3098;Revista Brasileira de Estudos de População;Economia, sociedade e meio ambiente no século 21: tripé ou trilema da sustentabilidade?;research-article;S0102-30982015000300433;10.1590/S0102-3098201500000027;10.1590;xml;2015;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Editorial;editorial;S0102-79722015000400001;10.1590/1678-7153.201528400;10.1590;xml;2015;1;0;0;1
scl;0102-7972;Psicologia: Reflexão e Crítica;Relação de Consultores 2015;undefined;S0102-79722015000400026;10.1590/1678-7153.2015284PAR;10.1590;xml;2015;1;0;0;1
scl;0103-2070;Tempo Social;Apresentação;undefined;S0103-20702015000100009;10.1590/0103-20702015011;10.1590;xml;2015;1;0;0;1
scl;0103-2070;Tempo Social;Desigualdades em saúde: Entrevista com Nancy Krieger;undefined;S0103-20702015000100177;10.1590/0103-20702015014;10.1590;xml;2015;1;0;0;1
scl;0103-2070;Tempo Social;Uma alternativa ao neoliberalismo: Entrevista com Pierre Dardot e Christian Laval;undefined;S0103-20702015000100275;10.1590/0103-207020150115;10.1590;xml;2015;1;0;0;1
scl;0103-7331;Physis: Revista de Saúde Coletiva;Errata;correction;S0103-73312015000100332;10.1590/1982–37030332ERRATA;10.1590;xml;2015;1;0;0;1
scl;0104-026X;Revista Estudos Feministas;Mulheres-exemplo!;book-review;S0104-026X2015000100276;10.1590/0104-026X2015v23n1p276;10.1590;xml;2015;1;0;0;1
scl;1413-8557;Psicologia Escolar e Educacional;Intervenção ortográfica em escolares com e sem dificuldades de escrita;research-article;S1413-85572015000100105;10.1590/2175-3539/2015/0191808;10.1590;xml;2015;1;0;0;1
scl;1413-8557;Psicologia Escolar e Educacional;A formação do psicólogo no estado do Paraná para atuar na escola;research-article;S1413-85572015000100173;10.1590/2175-3539/2015/0191817;10.1590;xml;2015;1;0;0;1
scl;1414-9893;Psicologia: Ciência e Profissão;Errata;correction;S1414-98932015000100248;10.1590/1982–3703000012015;10.1590;xml;2015;1;0;0;1
scl;1414-9893;Psicologia: Ciência e Profissão;Errata;correction;S1414-98932015000100249;10.1590/1982–3703000022015;10.1590;xml;2015;1;0;0;1
scl;1516-0572;Revista Brasileira de Plantas Medicinais;Enraizamento in vitro de catuaba (Anemopaegma arvense (Vell.) Stell. ex de Souza), uma planta medicinal do Cerrado;research-article;S1516-05722015000100051;10.1590/1983-084X/12_191;10.1590;xml;2015;1;0;0;1
scl;1518-7012;Interações (Campo Grande);Editorial;editorial;S1518-70122015000100001;10.1590/151870122015100;10.1590;xml;2015;1;0;0;1
scl;1518-7012;Interações (Campo Grande);Artesanato de etnias indígenas: patrimônio cultural de Mato Grosso do Sul;undefined;S1518-70122015000200467;10.1590/1518-70122015220;10.1590;xml;2015;1;0;0;1
scl;1678-3166;Scientiae Studia;Editorial;undefined;S1678-31662015000100007;10.1590/S1678-31662015000100001;10.1590;xml;2015;1;0;0;1
scl;1678-3166;Scientiae Studia;A doutrina goethiana e newtoniana das cores à luz da física moderna (Conferência proferida em 5 de maio de 1941 na Sociedade para Colaboração Cultural de Budapeste);undefined;S1678-31662015000100207;10.1590/S1678-31662015000100009;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Aporte de serapilheira em plantio de recomposição florestal em diferentes espaçamentos;research-article;S1980-50982015000100001;10.1590/1980-509820152505001;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Influence of culture medium, explant length and genotype on micropropagation of Pinus taeda L.;research-article;S1980-50982015000100013;10.1590/1980-509820152505013;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Dinâmica da vegetação em um fragmento de mata atlântica no nordeste do Brasil;research-article;S1980-50982015000100023;10.1590/1980-509820152505023;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Eficiência relativa de fosfatos naturais na adubação de plantio de mudas de Eucalyptus dunnii Maiden e Eucalyptus benthamii Maiden et cambage em solo sem e com calagem;research-article;S1980-50982015000100037;10.1590/1980-509820152505037;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Influência da saturação por bases na qualidade e crescimento de mudas de cedro-australiano (Toona ciliata M. Roem var. australis);research-article;S1980-50982015000100049;10.1590/1980-509820152505049;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Physiological responses of Erythrina verna seedlings on seed pre-germinative treatments and sowing depth;research-article;S1980-50982015000100059;10.1590/1980-509820152505059;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Fenologia de Brosimum gaudichaudii trécul. (Moraceae) no cerrado de Mato Grosso;research-article;S1980-50982015000100067;10.1590/1980-509820152505067;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Variação da estrutura da floresta estacional decidual no estado de Santa Catarina e sua relação com a altitude e clima;research-article;S1980-50982015000100077;10.1590/1980-509820152505077;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Fauna edáfica na dinâmica sucessional da Mata Atlântica em floresta estacional semidecidual na Bacia do Rio Paraíba do Sul - RJ;research-article;S1980-50982015000100091;10.1590/1980-509820152505091;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Regeneração natural do componente arbóreo após a mortalidade de um maciço de taquara em um fragmento de floresta ombrófila mista em Lages - SC;research-article;S1980-50982015000100107;10.1590/1980-509820152505107;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Influência do espaçamento no autodesbaste de povoamento monoclonal de Eucalyptus saligna Smith;research-article;S1980-50982015000100119;10.1590/1980-509820152505119;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Bamboo cellulosic pulp produced by the ethanol/water process for reinforcement applications;research-article;S1980-50982015000100127;10.1590/1980-509820152505127;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Utilização de resíduos de coco (Cocos nucifera) carbonizado para a produção de briquetes;research-article;S1980-50982015000100137;10.1590/1980-509820152505137;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Avaliação da superfície da madeira de Eucalyptus grandis Hill ex Maiden tratada termicamente;research-article;S1980-50982015000100145;10.1590/1980-509820152505145;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Influência de diferentes combinações de lâminas de Eucalyptus saligna e Pinus taeda em painéis LVL;research-article;S1980-50982015000100153;10.1590/1980-509820152505153;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Avaliação físico-química e energética da madeira das espécies Piptadenia stipulacea (Benth.) Ducke e Amburana cearensis (Allemao) A. C. Smith de ocorrência no semiárido nordestino brasileiro;research-article;S1980-50982015000100165;10.1590/1980-509820152505165;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Resistência biológica da madeira tratada de Eucalyptus grandis e Eucalyptus cloeziana a fungos apodrecedores em ensaios de laboratório;research-article;S1980-50982015000100175;10.1590/1980-509820152505175;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Estudo da branqueabilidade da polpa kraft de eucalipto;research-article;S1980-50982015000100185;10.1590/1980-509820152505185;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Caracterização de núcleos espontâneos de Clidemia urceolata DC. em áreas perturbadas da Mata Atlântica;research-article;S1980-50982015000100199;10.1590/1980-509820152505199;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Comportamento espectral de folhas de Eucalyptus globulus (Labill.) atacadas por Mycosphaerella spp. nas regiões do visível e do infravermelho próximo do espectro eletromagnético;research-article;S1980-50982015000100211;10.1590/1980-509820152505211;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Crescimento e qualidade de mudas de vinhático (Platymenia foliolosa Benth.) em resposta à adubação com potássio e enxofre;research-article;S1980-50982015000100221;10.1590/1980-509820152505221;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Riqueza, diversidade e composição florística em áreas de cerrado em regeneração e preservado na estação ecológica de Itirapina - SP;research-article;S1980-50982015000100231;10.1590/1980-509820152505231;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Compactação causada pelo tráfego de Feller buncher e skidder em um neossolo regolítico sob distintas umidades;research-article;S1980-50982015000100239;10.1590/1980-509820152505239;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Adaptação da NBR 7190 para avaliação das propriedades do vime para artesanato;research-article;S1980-50982015000100249;10.1590/1980-509820152505249;10.1590;xml;2015;1;0;0;1
scl;1980-5098;Ciência Florestal;Preservação de madeiras no Brasil: histórico, cenário atual e tendências;review-article;S1980-50982015000100257;10.1590/1980-509820152505257;10.1590;xml;2015;1;0;0;1
scl;1982-8837;Pandaemonium Germanicum;Apresentação;editorial;S1982-88372015000100001;10.1590/1982-88372518;10.1590;xml;2015;1;0;0;1
scl;1982-8837;Pandaemonium Germanicum;Apresentação;undefined;S1982-88372015000200001;10.1590/1982-88371826i;10.1590;xml;2015;1;0;0;1
scl;1982-8837;Pandaemonium Germanicum;Geleitwort;undefined;S1982-88372015000200002;10.1590/1982-88371826iv;10.1590;xml;2015;1;0;0;1
scl;1413-3555;Brazilian Journal of Physical Therapy;Effectiveness of a healthy lifestyle intervention for low back pain and osteoarthritis of the knee: protocol and statistical analysis plan for two randomised controlled trials;research-article;S1413-35552016000500477;10.1590/bjpt-rbf.2014.0189;10.1590;xml;2016;1;0;0;1
scl;1413-3555;Brazilian Journal of Physical Therapy;Profile of patients with chronic obstructive pulmonary disease classified as physically active and inactive according to different thresholds of physical activity in daily life;research-article;S1413-35552016000600517;10.1590/bjpt-rbf.2014.0185;10.1590;xml;2016;1;0;0;1
scl;1984-4670;Zoologia (Curitiba);New species of Nothobrya (Collembola: Entomobryidae) from Southeast Brazil;research-article;S1984-46702016000603009;10.1590/S1984-4689ZOOL-20160126;10.1590;xml;2016;1;0;0;1
scl;0102-311X;Cadernos de Saúde Pública;Abuso digital nos relacionamentos afetivo-sexuais: uma análise bibliográfica;review-article;S0102-311X2017000702001;10.15090/0102-311X00138516;10.15090;xml;2017;1;0;0;1
scl;0102-311X;Cadernos de Saúde Pública;The Welfare State in Latin America: reform, innovation and fatigue;research-article;S0102-311X2017001400501;10.15090/0102-311X00058116;10.15090;xml;2017;1;0;0;1
scl;0102-311X;Cadernos de Saúde Pública;La reforma neoliberal de un sistema de salud: evidencia del caso mexicano;research-article;S0102-311X2017001405002;10.15090/0102-311X00087416;10.15090;xml;2017;1;0;0;1
scl;0104-4060;Educar em Revista;Educação superior e políticas de ação afirmativa no Rio Grande do Sul: desigualdades e equidade;research-article;S0104-40602017000200171;10.1509/0104-4060.47764;10.1509;xml;2017;1;0;0;1
scl;1413-7852;Acta Ortopédica Brasileira;Subchondral raft construction with locking plates for the treatment of Schatzker type II fractures;research-article;S1413-78522017000300099;10.1590/1413-785220172503153742;10.1590;xml;2017;1;0;0;1
scl;1981-8122;Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas;Estudios arqueofaunísticos en un contexto estratigráfico de las llanuras interiores de Entre Ríos: el sitio Laguna del Negro 1 (departamento Gualeguay, Argentina);research-article;S1981-81222017000200453;10.1590/1981.81222017000200011;10.1590;xml;2017;1;0;0;1
scl;0001-3765;Anais da Academia Brasileira de Ciências;Tracking atmospheric dispersion of metals in Rio de Janeiro Metropolitan region (Brazil) with epiphytes as bioindicators;research-article;S0001-37652018000602991;10.1590/0001-3765201820170905;10.1590;xml;2018;1;0;0;1
scl;0001-3765;Anais da Academia Brasileira de Ciências;Methodological description and preliminary results of a cohort study on the influence of the first 1,000 days of life on the children’s future health;research-article;S0001-37652018000603105;10.1590/0001-3765201820170937;10.1590;xml;2018;1;0;0;1
scl;0103-8478;Ciência Rural;Oxidizable fractions of soil organic carbon in Caatinga forest submitted to different forest managements;research-article;S0103-84782018001000300;10.1590/0103-8478CR20170708;10.1590;xml;2018;1;0;0;1
scl;0103-8478;Ciência Rural;Hematological profile of captive bearded capuchin monkeys (Sapajus libidinosus) from Northeastern Brazil;research-article;S0103-84782018001000400;10.1590/0103-8478CR20180065;10.1590;xml;2018;1;0;0;1
scl;0103-8478;Ciência Rural;Different sources of sulfur in diets of adult cats on the urinary parameters and acid-base balance;research-article;S0103-84782018001000601;10.1590/0103-8478CR20180017;10.1590;xml;2018;1;0;0;1
scl;0103-8478;Ciência Rural;Pithecellobium dulce, Tagetes erecta and Cosmos bipinnatus on reducing enteric methane emission by dairy cows;research-article;S0103-84782018001000650;10.1590/0103-8478CR20170484;10.1590;xml;2018;1;0;0;1
scl;0365-0596;Anais Brasileiros de Dermatologia;Presence of Candida spp. and candidiasis in liver transplant patients;research-article;S0365-05962018000300356;10.1590/ABD1806-4841.20186533;10.1590;xml;2018;1;0;0;1
scl;0365-0596;Anais Brasileiros de Dermatologia;Density of mast cells and intensity of pruritus in psoriasis vulgaris: a cross sectional study;research-article;S0365-05962018000300368;10.1590/ABD1806-4841.20186607;10.1590;xml;2018;1;0;0;1
scl;0365-0596;Anais Brasileiros de Dermatologia;Hydroxychloroquine ototoxicity in a patient with systemic lupus erythematosus;letter;S0365-05962018000300469;10.1590/ABD1806-4841.20187615;10.1590;xml;2018;1;0;0;1
scl;0365-0596;Anais Brasileiros de Dermatologia;PLECT or PPLECT? Granulomatous pyoderma gangrenosum in the differential diagnosis of the verrucous syndrome;rapid-communication;S0365-05962018000400026;10.1590/ABD1806-4841.20187329;10.1590;xml;2018;1;0;0;1
scl;1413-2478;Revista Brasileira de Educação;Figuras da crise: cidades e educação;research-article;S1413-24782018000100603;10.1590/S1413-24782018230099;10.1590;xml;2018;1;0;0;1
scl;1414-9893;Psicologia: Ciência e Profissão;Sistema Prisional e Segurança Pública: Inquietações e Contribuições da/à Psicologia;editorial;S1414-98932018000600003;10.1590/1982-3703000122018;10.1590;xml;2018;1;0;0;1
scl;1415-4366;Revista Brasileira de Engenharia Agrícola e Ambiental;Effect of main stem pruning and fruit thinning on the postharvest conservation of melon;research-article;S1415-43662018000500355;10.1590/1807-1929/AGRIAMBI.V22N5P355-359;10.1590;xml;2018;1;0;0;1
scl;1415-4366;Revista Brasileira de Engenharia Agrícola e Ambiental;Effective diffusivity in yacon potato cylinders during drying;research-article;S1415-43662018000800564;10.1590/1807-1929/AGRIAMBI.V22N8P564-569;10.1590;xml;2018;1;0;0;1
scl;1516-3180;Sao Paulo Medical Journal;Cross-sectional epidemiological investigations of Giardia lamblia in children in Pakistan;research-article;S1516-31802018000500449;10.1590/1516-3180.2018.0350060918;10.1590;xml;2018;1;0;0;1
scl;1516-3180;Sao Paulo Medical Journal;Comparison of health-related quality of life between patients with different metatarsalgia types and matched healthy controls: a cross-sectional analysis;research-article;S1516-31802018000500464;10.1590/1516-3180.0220190918;10.1590;xml;2018;1;0;0;1
scl;1517-8692;Revista Brasileira de Medicina do Esporte;REGIONAL BODY COMPOSITION AND MUSCLE STRENGTH ARE RELATED TO BONE MINERAL CONTENT IN ELDERLY;research-article;S1517-86922018000500366;10.1590/1517-869220182405182694;10.1590;xml;2018;1;0;0;1
scl;1517-8692;Revista Brasileira de Medicina do Esporte;CHILDREN WITH ADHD SHOWN DIFFERENT ALPHA, BETA AND SMR EEG BANDS DURING HABIL MOTOR TASKS WITH HIGH ATTENTION DEMAND;research-article;S1517-86922018000500382;10.1590/1517-869220182405180463;10.1590;xml;2018;1;0;0;1
scl;1806-3713;Jornal Brasileiro de Pneumologia;Extracorporeal membrane oxygenation in an awake patient as a bridge to lung transplantation;letter;S1806-37132018000100069;10.1590/S1806-37562017000000125;10.1590;xml;2018;1;0;0;1
scl;1983-2117;Ensaio Pesquisa em Educação em Ciências (Belo Horizonte);INQUIRY-BASED APPROACHES IN SCIENCE AND MATHEMATICS TEACHER EDUCATION: AN ANALYSIS OF STUDIES PUBLISHED IN BRAZIL;research-article;S1983-21172018000100203;10.1590/1983-21172018200103;10.1590;xml;2018;1;0;0;1
scl;2318-0331;RBRH;Baseflow representation module on MODCEL;research-article;S2318-03312018000100235;10.1590/2318-0331.231820170039;10.1590;xml;2018;1;0;0;1
scl;2318-0331;RBRH;Investigation of the activity of Rn-222 along a small stream in the Representative Basin of Juatuba - MG;research-article;S2318-03312018000100236;10.1590/2318-0331.231820180009;10.1590;xml;2018;1;0;0;1
scl;2318-0331;RBRH;Forest restoration and hydrological parameters effects on soil water conditions: a structural equation modelling approach;research-article;S2318-03312018000100237;10.1590/2318-0331.231820180043;10.1590;xml;2018;1;0;0;1
scl;0001-3765;Anais da Academia Brasileira de Ciências;A dinosaur ilium from the Late Triassic of Brazil with comments on key-character supporting Saturnaliinae;research-article;S0001-37652019000400516;10.1590/0001-3765201920180614;10.1590;xml;2019;1;0;0;1
scl;0001-3765;Anais da Academia Brasileira de Ciências;Natural Products: Perspectives and Challenges for use of Brazilian Plant Species in the Bioeconomy;research-article;S0001-37652019000600402;10.1590/0001-3765201920190208;10.1590;xml;2019;1;0;0;1
scl;0001-3765;Anais da Academia Brasileira de Ciências;Diversity and evolution of Amazonian birds: implications for conservation and biogeography;research-article;S0001-37652019000600611;10.1590/0001-3765201920190218;10.1590;xml;2019;1;0;0;1
scl;0006-8705;Bragantia;Timing and growing conditions of nitrogen topdressing influence the grain yield and protein content of four wheat cultivars;research-article;S0006-87052019005013101;10.1590/1678-4499.20180178;10.1590;xml;2019;1;0;0;1
scl;0006-8705;Bragantia;Incidence of stalk rots in corn hybrids influenced by sowing time and nitrogen rates;research-article;S0006-87052019005013102;10.1590/1678-4499.20180251;10.1590;xml;2019;1;0;0;1
scl;0006-8705;Bragantia;Bayesian analysis of growth, stem straightness and branching quality in full-sib families of Eucalyptus globulus;research-article;S0006-87052019005013103;10.1590/1678-4499.20180317;10.1590;xml;2019;1;0;0;1
scl;0006-8705;Bragantia;Persistence of imazapyr+imazapic in irrigated rice area and effect on soybean due to soil moisture and phytoremediation in the off-season;research-article;S0006-87052019005013104;10.1590/1678-4499.20190074;10.1590;xml;2019;1;0;0;1
scl;0036-4665;Revista do Instituto de Medicina Tropical de São Paulo;Usefulness of a multiplex PCR for the rapid identification of Candida glabrata species complex in Mexican clinical isolates;research-article;S0036-46652019005000219;10.1590/S1678-9946201961037;10.1590;xml;2019;1;0;0;1
